# time (s)	h_+ (strain)	h_x (strain)
-0.528259277	1.997845066978398762e-20	5.397929419879003615e-20
-0.528198242	1.889319649166462687e-20	5.438651467801133797e-20
-0.528137207	1.781149642052032597e-20	5.475102552480628051e-20
-0.528076172	1.671094798103314073e-20	5.511513914044490498e-20
-0.528015137	1.561481223145326700e-20	5.543623182756005504e-20
-0.527954102	1.450068394260614636e-20	5.575664918182406551e-20
-0.527893066	1.339183863880358259e-20	5.603376816668731533e-20
-0.527832031	1.226586766698689473e-20	5.630996781154049984e-20
-0.527770996	1.114606034914778056e-20	5.654262595513116874e-20
-0.527709961	1.001000392926346170e-20	5.677415527355964268e-20
-0.527648926	8.881000850120490778e-21	5.696193466889257424e-20
-0.527587891	7.736633565564506119e-21	5.714841065038516689e-20
-0.527526855	6.600216954630073036e-21	5.729096334458090126e-20
-0.527465820	5.449327986915872898e-21	5.743207325322682667e-20
-0.527404785	4.307293286814188058e-21	5.752912186147105568e-20
-0.527343750	3.151683639495129265e-21	5.762462379574520932e-20
-0.527282715	2.005836718368882925e-21	5.767596200641431565e-20
-0.527221680	8.473164192703493979e-22	5.772568534933550906e-20
-0.527160645	-3.005292361204955154e-22	5.773117831924490108e-20
-0.527099609	-1.460143950075169638e-21	5.773502407839361763e-20
-0.527038574	-2.608170056538180964e-21	5.769460871728216184e-20
-0.526977539	-3.767059567400907134e-21	5.765254975375609553e-20
-0.526916504	-4.913445878237989066e-21	5.756623489754423092e-20
-0.526855469	-6.069790023662912295e-21	5.747831604349472145e-20
-0.526794434	-7.212717168118421857e-21	5.734618251601644840e-20
-0.526733398	-8.364698082410999554e-21	5.721252058020168351e-20
-0.526672363	-9.502350406888281296e-21	5.703472114281046426e-20
-0.526611328	-1.064815536169374001e-20	5.685550480450952872e-20
-0.526550293	-1.177872376896528932e-20	5.663226399382043490e-20
-0.526489258	-1.291654800942179257e-20	5.640775358442268353e-20
-0.526428223	-1.403823279074297277e-20	5.613936743818160661e-20
-0.526367188	-1.516628236269352741e-20	5.586989461121670169e-20
-0.526306152	-1.627729601882973281e-20	5.555673028249952301e-20
-0.526245117	-1.739379058260934211e-20	5.524269757223724574e-20
-0.526184082	-1.849236062931400464e-20	5.488519283246871802e-20
-0.526123047	-1.959553625569302620e-20	5.452707310157574196e-20
-0.526062012	-2.067990800916181723e-20	5.412573573310420301e-20
-0.526000977	-2.176801995326348481e-20	5.372407151015420159e-20
-0.525939941	-2.283645929124680271e-20	5.327947858896234845e-20
-0.525878906	-2.390778473990719423e-20	5.283488129672726538e-20
-0.525817871	-2.495858083430095206e-20	5.234767836637666689e-20
-0.525756836	-2.601142162263147211e-20	5.186082744172881595e-20
-0.525695801	-2.704288963899941234e-20	5.133172757965857937e-20
-0.525634766	-2.807557493187399472e-20	5.080336948657385815e-20
-0.525573730	-2.908605869191862368e-20	5.023315226413060420e-20
-0.525512695	-3.009694762634964522e-20	4.966409940094586412e-20
-0.525451660	-3.108482222893377266e-20	4.905360973832439565e-20
-0.525390625	-3.207230651280278636e-20	4.844473924098391805e-20
-0.525329590	-3.303598090953531430e-20	4.779488615911871402e-20
-0.525268555	-3.399848737296514704e-20	4.714713860204034489e-20
-0.525207520	-3.493640689427234316e-20	4.645889387292164935e-20
-0.525146484	-3.587239998937507169e-20	4.577327186930130249e-20
-0.525085449	-3.678304881695809990e-20	4.504766856680440732e-20
-0.525024414	-3.769103306203202099e-20	4.432523527050318201e-20
-0.524963379	-3.857293664386323263e-20	4.356336622390074050e-20
-0.524902344	-3.945145900827870813e-20	4.280524373510105973e-20
-0.524841309	-4.030318641237224112e-20	4.200825988737923476e-20
-0.524780273	-4.115083863821672637e-20	4.121562756421283447e-20
-0.524719238	-4.197100484123215303e-20	4.038473623769857142e-20
-0.524658203	-4.278642569801948185e-20	3.955882891657164599e-20
-0.524597168	-4.357369380531135450e-20	3.869529198852942539e-20
-0.524536133	-4.435557127433236166e-20	3.783739811547543101e-20
-0.524475098	-4.510865466752567828e-20	3.694253010614470374e-20
-0.524414062	-4.585572805207530946e-20	3.605398978241449627e-20
-0.524353027	-4.657339246117803064e-20	3.512915585860490695e-20
-0.524291992	-4.728445441952465738e-20	3.421135880299072504e-20
-0.524230957	-4.796551991592356288e-20	3.325797269996988389e-20
-0.524169922	-4.863941841348142569e-20	3.231235613108570346e-20
-0.524108887	-4.928276132061269322e-20	3.133187799616391290e-20
-0.524047852	-4.991840149845894144e-20	3.035992443798331332e-20
-0.523986816	-5.052295621723518223e-20	2.935385859876128960e-20
-0.523925781	-5.111930217371447425e-20	2.835709361256636723e-20
-0.523864746	-5.168406291966272245e-20	2.732698627336065301e-20
-0.523803711	-5.224013940223157983e-20	2.630697611951645126e-20
-0.523742676	-5.276416185141201743e-20	2.525441298948225235e-20
-0.523681641	-5.327905585604409676e-20	2.421276222274084936e-20
-0.523620605	-5.376145869726163999e-20	2.313936607920256771e-20
-0.523559570	-5.423432097274212210e-20	2.207771508095508852e-20
-0.523498535	-5.467428736325405184e-20	2.098514327164674255e-20
-0.523437500	-5.510433381786073331e-20	1.990516572310621510e-20
-0.523376465	-5.550111274035166529e-20	1.879510761111821581e-20
-0.523315430	-5.588762574850395883e-20	1.769850791120422062e-20
-0.523254395	-5.624053326712136900e-20	1.657268226671794302e-20
-0.523193359	-5.658286287407539953e-20	1.546119289839210186e-20
-0.523132324	-5.689128328710357076e-20	1.432134524090834906e-20
-0.523071289	-5.718884830942259925e-20	1.319672409038158258e-20
-0.523010254	-5.745223519703726121e-20	1.204462398567239283e-20
-0.522949219	-5.770452421701443551e-20	1.090865161828220763e-20
-0.522888184	-5.792240138215555094e-20	9.746089934290154122e-21
-0.522827148	-5.812897363466191360e-20	8.600566831250663343e-21
-0.522766113	-5.830093593527674534e-20	7.429352956907278302e-21
-0.522705078	-5.846142208522162058e-20	6.276096717400797044e-21
-0.522644043	-5.858713615666771665e-20	5.098055748906759312e-21
-0.522583008	-5.870123896591246393e-20	3.938898261611005441e-21
-0.522521973	-5.878044383206731410e-20	2.755868160361080371e-21
-0.522460938	-5.884793871448370662e-20	1.592652748888784559e-21
-0.522399902	-5.888044628650840528e-20	4.064814755065147705e-22
-0.522338867	-5.890118175020135918e-20	-7.589399778462219078e-22
-0.522277832	-5.888687721205046345e-20	-1.946397348963359612e-21
-0.522216797	-5.886077518786352319e-20	-3.112167296806849520e-21
-0.522155762	-5.879961726760663289e-20	-4.299051477928698196e-21
-0.522094727	-5.872667332327945888e-20	-5.463309614023690169e-21
-0.522033691	-5.861869444980091943e-20	-6.647760015096052536e-21
-0.521972656	-5.849897788915447549e-20	-7.808646188789819809e-21
-0.521911621	-5.834428423389527333e-20	-8.988803834345469975e-21
-0.521850586	-5.817793808083318690e-20	-1.014446096884701828e-20
-0.521789551	-5.797670948413548006e-20	-1.131847141632654384e-20
-0.521728516	-5.776395035134828204e-20	-1.246704842615610259e-20
-0.521667480	-5.751644013327729618e-20	-1.363306468120068983e-20
-0.521606445	-5.725755797549252933e-20	-1.477271938396507370e-20
-0.521545410	-5.696409263174567694e-20	-1.592890480787071128e-20
-0.521484375	-5.665945038405568192e-20	-1.705780682641275898e-20
-0.521423340	-5.632042916663650405e-20	-1.820233803158222526e-20
-0.521362305	-5.597046226782622025e-20	-1.931867168138619286e-20
-0.521301270	-5.558635665143374169e-20	-2.044974140968696147e-20
-0.521240234	-5.519157245349791683e-20	-2.155170856735563853e-20
-0.521179199	-5.476292548805954883e-20	-2.266752854750614024e-20
-0.521118164	-5.432390255203414566e-20	-2.375335149566524242e-20
-0.521057129	-5.385132810227301735e-20	-2.485215527459722878e-20
-0.520996094	-5.336871538174716233e-20	-2.592007951872509739e-20
-0.520935059	-5.285289725487250065e-20	-2.700012526273479901e-20
-0.520874023	-5.232741316819090830e-20	-2.804842231556086066e-20
-0.520812988	-5.176910413083700998e-20	-2.910799557690187246e-20
-0.520751953	-5.120153552305360079e-20	-3.013496570594925146e-20
-0.520690918	-5.060155620880524363e-20	-3.117238215016785473e-20
-0.520629883	-4.999275720521210610e-20	-3.217635708401486879e-20
-0.520568848	-4.935199491434473123e-20	-3.318996517405850568e-20
-0.520507812	-4.870288566691714011e-20	-3.416931076308579072e-20
-0.520446777	-4.802229306005276237e-20	-3.515749439573255196e-20
-0.520385742	-4.733385838869459503e-20	-3.611061322316333437e-20
-0.520324707	-4.661445207618091482e-20	-3.707179431358539827e-20
-0.520263672	-4.588774000675289757e-20	-3.799712825255465892e-20
-0.520202637	-4.513059903595456584e-20	-3.892976926287258205e-20
-0.520141602	-4.436671923732672350e-20	-3.982580197563670473e-20
-0.520080566	-4.357298347977868585e-20	-4.072840838363779555e-20
-0.520019531	-4.277310560190788525e-20	-4.159366775860003608e-20
-0.519958496	-4.194397404306616714e-20	-4.246479046235125971e-20
-0.519897461	-4.110932595884014731e-20	-4.329785098534553021e-20
-0.519836426	-4.024605489266971442e-20	-4.413608864007795702e-20
-0.519775391	-3.937792084593440487e-20	-4.493557369589630630e-20
-0.519714355	-3.848182197715437005e-20	-4.573957497923362770e-20
-0.519653320	-3.758154063986409211e-20	-4.650415907981960565e-20
-0.519592285	-3.665397909648848014e-20	-4.727262488191876396e-20
-0.519531250	-3.572294153761961970e-20	-4.800103581731770032e-20
-0.519470215	-3.476533379721904644e-20	-4.873272135209766289e-20
-0.519409180	-3.380498136676646623e-20	-4.942374226125097538e-20
-0.519348145	-3.281879309893070403e-20	-5.011745909552874475e-20
-0.519287109	-3.183061522996718171e-20	-5.076993045293437092e-20
-0.519226074	-3.081735905872556477e-20	-5.142454845001086188e-20
-0.519165039	-2.980289099094617685e-20	-5.203736996533797675e-20
-0.519104004	-2.876412418042027648e-20	-5.265181913991420518e-20
-0.519042969	-2.772494460861326269e-20	-5.322395156758900161e-20
-0.518981934	-2.666226667507773313e-20	-5.379722384901678894e-20
-0.518920898	-2.559999532601208969e-20	-5.432769070432133746e-20
-0.518859863	-2.451504558055876005e-20	-5.485884160520930983e-20
-0.518798828	-2.343134072200414102e-20	-5.534673078463237189e-20
-0.518737793	-2.232579574706266440e-20	-5.583488097198868556e-20
-0.518676758	-2.122235163291048451e-20	-5.627934627480788786e-20
-0.518615723	-2.009792269660283634e-20	-5.672368304137867094e-20
-0.518554688	-1.897646695166679053e-20	-5.712394558984072885e-20
-0.518493652	-1.783489736423914392e-20	-5.752372422286553767e-20
-0.518432617	-1.669718831300053672e-20	-5.787907377898517724e-20
-0.518371582	-1.554025072896875493e-20	-5.823361882424667730e-20
-0.518310547	-1.438807467224797640e-20	-5.854341500066594694e-20
-0.518249512	-1.321756834258785289e-20	-5.885212141959269203e-20
-0.518188477	-1.205273678644894444e-20	-5.911579478245984605e-20
-0.518127441	-1.087048476518086272e-20	-5.937812900046890454e-20
-0.518066406	-9.694831606126844167e-21	-5.959518206265345145e-20
-0.518005371	-8.502677915341964448e-21	-5.981068290667802074e-20
-0.517944336	-7.318056586395826870e-21	-5.998069100931154219e-20
-0.517883301	-6.117863344400383286e-21	-6.014897053311388186e-20
-0.517822266	-4.926143926256214187e-21	-6.027158261420984751e-20
-0.517761230	-3.719788442967744602e-21	-6.039232680979177849e-20
-0.517700195	-2.522854744898410950e-21	-6.046726605827712730e-20
-0.517639160	-1.312226589207858597e-21	-6.054023545229770777e-20
-0.517578125	-1.119732040719458777e-22	-6.056729984632940639e-20
-0.517517090	1.101028752178319157e-21	-6.059232998025580587e-20
-0.517456055	2.302699414148049657e-21	-6.057139270906778067e-20
-0.517395020	3.516169971380043329e-21	-6.054839450214542621e-20
-0.517333984	4.717350665313121535e-21	-6.047940427009790416e-20
-0.517272949	5.929381285499024953e-21	-6.040836426454059752e-20
-0.517211914	7.128162926688557875e-21	-6.029134547714884529e-20
-0.517150879	8.336844732415236439e-21	-6.017232596478936049e-20
-0.517089844	9.531319398346490674e-21	-6.000737879592730056e-20
-0.517028809	1.073474617667501002e-20	-5.984051782607458829e-20
-0.516967773	1.192301011171958360e-20	-5.962781816631354582e-20
-0.516906738	1.311928131832228515e-20	-5.941332943442874649e-20
-0.516845703	1.429943793612725121e-20	-5.915312872030634770e-20
-0.516784668	1.548666169498573450e-20	-5.889130133780109168e-20
-0.516723633	1.665682457417719524e-20	-5.858392626201677492e-20
-0.516662598	1.783312066798557348e-20	-5.827512440702825391e-20
-0.516601562	1.899141653619081632e-20	-5.792097651000906745e-20
-0.516540527	2.015491938296398268e-20	-5.756563895975705225e-20
-0.516479492	2.129949108466435765e-20	-5.716519410278940128e-20
-0.516418457	2.244835269554475765e-20	-5.676383364786820485e-20
-0.516357422	2.357736213890455882e-20	-5.631764136877854229e-20
-0.516296387	2.470975505282027787e-20	-5.587084411025133098e-20
-0.516235352	2.582138613092813785e-20	-5.537952686219807937e-20
-0.516174316	2.693550632128268224e-20	-5.488795139233525978e-20
-0.516113281	2.802796780309807061e-20	-5.435220366681358424e-20
-0.516052246	2.912203755192546518e-20	-5.381658013467959199e-20
-0.515991211	3.019356593847207893e-20	-5.323716746989689321e-20
-0.515930176	3.126583667344182630e-20	-5.265829653291492947e-20
-0.515869141	3.231469901454086048e-20	-5.203605440896654222e-20
-0.515808105	3.336345410433438193e-20	-5.141480607208172336e-20
-0.515747070	3.438795077151917463e-20	-5.075063869446828656e-20
-0.515686035	3.541150827511324652e-20	-5.008795103845941207e-20
-0.515625000	3.640997568624681287e-20	-4.938283001170712544e-20
-0.515563965	3.740669105178618394e-20	-4.867970781245835907e-20
-0.515502930	3.837750434293037567e-20	-4.793467070562062011e-20
-0.515441895	3.934577305171006288e-20	-4.719218394653791936e-20
-0.515380859	4.028734869224849612e-20	-4.640833275278443935e-20
-0.515319824	4.122560884358118356e-20	-4.562761503215029768e-20
-0.515258789	4.213640718995967367e-20	-4.480611452483921053e-20
-0.515197754	4.304314202310419636e-20	-4.398836136089488617e-20
-0.515136719	4.392166980748626213e-20	-4.313043734802229705e-20
-0.515075684	4.479541015589401842e-20	-4.227690438397028396e-20
-0.515014648	4.564022290556330376e-20	-4.138384186434071428e-20
-0.514953613	4.647954958022350693e-20	-4.049584297589332826e-20
-0.514892578	4.728925396359971936e-20	-3.956898419910936967e-20
-0.514831543	4.809280006115586955e-20	-3.864788950775141180e-20
-0.514770508	4.886605615701682605e-20	-3.768863194117666666e-20
-0.514709473	4.963250928896604803e-20	-3.673586573573775798e-20
-0.514648438	5.036803277487638800e-20	-3.574565994155664779e-20
-0.514587402	5.109613721435401972e-20	-3.476269851142934900e-20
-0.514526367	5.179270147084974577e-20	-3.374304593686790929e-20
-0.514465332	5.248126021340417061e-20	-3.273141532009788928e-20
-0.514404297	5.313769834051378155e-20	-3.168386600416990966e-20
-0.514343262	5.378557507547157581e-20	-3.064513965373217065e-20
-0.514282227	5.440078181809840896e-20	-2.957128985401460884e-20
-0.514221191	5.500690280726781177e-20	-2.850708622604528844e-20
-0.514160156	5.557983638653937935e-20	-2.740857596917016909e-20
-0.514099121	5.614319224732283588e-20	-2.632055603651069791e-20
-0.514038086	5.667287609455718693e-20	-2.519906659583434116e-20
-0.513977051	5.719252348416766569e-20	-2.408893129096961539e-20
-0.513916016	5.767804787480579109e-20	-2.294618259564586515e-20
-0.513854980	5.815311107312294913e-20	-2.181567018677452561e-20
-0.513793945	5.859363465777605301e-20	-2.065341816593029569e-20
-0.513732910	5.902330704602624430e-20	-1.950430157026447529e-20
-0.513671875	5.941805827610460380e-20	-1.832433543639401174e-20
-0.513610840	5.980160370879413808e-20	-1.715841947478631926e-20
-0.513549805	6.014988215426032969e-20	-1.596255895069903497e-20
-0.513488770	6.048663622221951707e-20	-1.478167754790194790e-20
-0.513427734	6.078781377934231071e-20	-1.357177004132673738e-20
-0.513366699	6.107718496160165213e-20	-1.237778337601879906e-20
-0.513305664	6.133070694838149765e-20	-1.115570110624950021e-20
-0.513244629	6.157217765079664639e-20	-9.950492715533521640e-21
-0.513183594	6.177756378846773355e-20	-8.718129796745991300e-21
-0.513122559	6.197069126750195234e-20	-7.503603639321841397e-21
-0.513061523	6.212753654616478825e-20	-6.262873124869942627e-21
-0.513000488	6.227195371602150096e-20	-5.040950607548716918e-21
-0.512939453	6.237992914283277299e-20	-3.793781499935355095e-21
-0.512878418	6.247534526453512276e-20	-2.566398472254809156e-21
-0.512817383	6.253419849326837794e-20	-1.314732703381634264e-21
-0.512756348	6.258039974432935932e-20	-8.383642486603320403e-23
-0.512695312	6.258995558511124375e-20	1.170374188623399195e-21
-0.512634277	6.258680550878539007e-20	2.402828104000121951e-21
-0.512573242	6.254696631664499764e-20	3.657624925527730958e-21
-0.512512207	6.249440614997669880e-20	4.889675582407324352e-21
-0.512451172	6.240515209189689506e-20	6.143096235860944424e-21
-0.512390137	6.230320097152386309e-20	7.372780543665994278e-21
-0.512329102	6.216459017118902799e-20	8.622862004209629021e-21
-0.512268066	6.201334521668619311e-20	9.848217771614730061e-21
-0.512207031	6.182551377621998767e-20	1.109299946227012518e-20
-0.512145996	6.162515005054012691e-20	1.231206849465779271e-20
-0.512084961	6.138831194955048441e-20	1.354959538376434324e-20
